wedding,n_people,n_tables,total_happiness,mean_happiness,median_happiness,min_happiness,max_happiness,n_lonely,seconds
./weddings/tense-suite/tense_003_003_1411879195.txt,9,3,290,32.22222222222222,70.5,-17,88,0,4.602564828
./weddings/tense-suite/tense_003_003_1411879195.txt,9,3,290,32.22222222222222,70.5,-17,88,0,4.549088681
./weddings/tense-suite/tense_003_003_1786394688.txt,9,3,432,48.0,9.5,5,85,0,4.132864614
./weddings/tense-suite/tense_003_003_1786394688.txt,9,3,432,48.0,9.5,5,85,0,4.143255477
./weddings/tense-suite/tense_003_003_1786394688.txt,9,3,432,48.0,9.5,5,85,0,4.160414008
./weddings/tense-suite/tense_003_003_1786394688.txt,9,3,432,48.0,9.5,5,85,0,4.136361731
./weddings/tense-suite/tense_003_003_1786394688.txt,9,3,432,48.0,9.5,5,85,0,4.166752152
./weddings/tense-suite/tense_003_003_1786394688.txt,9,3,432,48.0,9.5,5,85,0,4.164472219
./weddings/tense-suite/tense_003_003_1786394688.txt,9,3,432,48.0,9.5,5,85,0,4.138180356
./weddings/tense-suite/tense_003_003_1786394688.txt,9,3,432,48.0,9.5,5,85,0,4.130785496
./weddings/tense-suite/tense_003_003_1786394688.txt,9,3,432,48.0,9.5,5,85,0,4.167174995
./weddings/tense-suite/tense_003_003_1786394688.txt,9,3,432,48.0,9.5,5,85,0,4.178928458
./weddings/tense-suite/tense_003_003_2216908246.txt,9,3,374,41.55555555555556,31.0,13,68,0,4.505733116
./weddings/tense-suite/tense_003_003_2216908246.txt,9,3,374,41.55555555555556,31.0,13,68,0,4.582948842
./weddings/tense-suite/tense_003_003_2216908246.txt,9,3,374,41.55555555555556,31.0,13,68,0,4.573757896
./weddings/tense-suite/tense_003_003_2216908246.txt,9,3,374,41.55555555555556,31.0,13,68,0,4.549985571
./weddings/tense-suite/tense_003_003_2216908246.txt,9,3,374,41.55555555555556,31.0,13,68,0,4.5550676469999996
./weddings/tense-suite/tense_003_003_2216908246.txt,9,3,374,41.55555555555556,31.0,13,68,0,4.552767068
./weddings/tense-suite/tense_003_003_2216908246.txt,9,3,374,41.55555555555556,31.0,13,68,0,4.57355386
./weddings/tense-suite/tense_003_003_2216908246.txt,9,3,374,41.55555555555556,31.0,13,68,0,4.586456437
./weddings/tense-suite/tense_003_003_2216908246.txt,9,3,374,41.55555555555556,31.0,13,68,0,4.573535489
./weddings/tense-suite/tense_003_003_2216908246.txt,9,3,374,41.55555555555556,31.0,13,68,0,4.583763642
./weddings/tense-suite/tense_003_003_914510770.txt,9,3,368,40.888888888888886,91.0,-5,119,1,4.106305391
./weddings/tense-suite/tense_003_003_914510770.txt,9,3,368,40.888888888888886,91.0,-5,119,1,4.080223736
./weddings/tense-suite/tense_003_003_914510770.txt,9,3,368,40.888888888888886,91.0,-5,119,1,4.086609016
./weddings/tense-suite/tense_003_003_914510770.txt,9,3,368,40.888888888888886,91.0,-5,119,1,4.098027884
./weddings/tense-suite/tense_003_003_914510770.txt,9,3,368,40.888888888888886,91.0,-5,119,1,4.106871001
./weddings/tense-suite/tense_003_003_914510770.txt,9,3,368,40.888888888888886,91.0,-5,119,1,4.084589161
./weddings/tense-suite/tense_003_003_914510770.txt,9,3,368,40.888888888888886,91.0,-5,119,1,4.084182464
./weddings/tense-suite/tense_003_003_914510770.txt,9,3,368,40.888888888888886,91.0,-5,119,1,4.07770316
./weddings/tense-suite/tense_003_003_914510770.txt,9,3,368,40.888888888888886,91.0,-5,119,1,4.076624213
./weddings/tense-suite/tense_003_003_914510770.txt,9,3,368,40.888888888888886,91.0,-5,119,1,4.097625765
./weddings/tense-suite/tense_003_003_946733889.txt,9,3,598,66.44444444444444,61.5,16,136,0,3.892463946
./weddings/tense-suite/tense_003_003_946733889.txt,9,3,598,66.44444444444444,61.5,16,136,0,3.9338796
./weddings/tense-suite/tense_003_003_946733889.txt,9,3,598,66.44444444444444,61.5,16,136,0,3.979762471
./weddings/tense-suite/tense_003_003_946733889.txt,9,3,598,66.44444444444444,61.5,16,136,0,3.966459022
./weddings/tense-suite/tense_003_003_946733889.txt,9,3,598,66.44444444444444,61.5,16,136,0,3.904696365
./weddings/tense-suite/tense_003_003_946733889.txt,9,3,598,66.44444444444444,61.5,16,136,0,3.932651477
./weddings/tense-suite/tense_003_003_946733889.txt,9,3,598,66.44444444444444,61.5,16,136,0,3.943939711
./weddings/tense-suite/tense_003_003_946733889.txt,9,3,598,66.44444444444444,61.5,16,136,0,3.917549531
./weddings/tense-suite/tense_003_003_946733889.txt,9,3,598,66.44444444444444,61.5,16,136,0,3.930515636
./weddings/tense-suite/tense_003_003_946733889.txt,9,3,598,66.44444444444444,61.5,16,136,0,4.189784801
