wedding,n_people,n_tables,total_happiness,mean_happiness,median_happiness,min_happiness,max_happiness,n_lonely,seconds
./weddings/tense-suite/tense_007_007_384637631.txt,49,7,146,2.979591836734694,23.5,-151,196,1,0.017115787
./weddings/tense-suite/tense_007_007_384637631.txt,49,7,1084,22.122448979591837,-19.5,-125,197,0,0.014862203
./weddings/tense-suite/tense_007_007_384637631.txt,49,7,788,16.081632653061224,42.5,-176,212,1,0.015125228
./weddings/tense-suite/tense_007_007_384637631.txt,49,7,178,3.63265306122449,-33.5,-148,135,0,0.015160014
./weddings/tense-suite/tense_007_007_384637631.txt,49,7,792,16.163265306122447,42.0,-124,146,1,0.015171154
./weddings/tense-suite/tense_007_007_384637631.txt,49,7,264,5.387755102040816,-34.0,-192,157,1,0.015267208
./weddings/tense-suite/tense_007_007_384637631.txt,49,7,-1016,-20.73469387755102,-109.0,-162,101,3,0.016481406
./weddings/tense-suite/tense_007_007_384637631.txt,49,7,732,14.938775510204081,32.5,-127,185,0,0.014974932
./weddings/tense-suite/tense_007_007_384637631.txt,49,7,-220,-4.489795918367347,-42.0,-136,170,1,0.015418679
./weddings/tense-suite/tense_007_007_384637631.txt,49,7,236,4.816326530612245,25.5,-136,218,1,0.015126913
./weddings/tense-suite/tense_010_010_1198819440.txt,100,10,482,4.82,-159.5,-192,220,0,0.045338688
./weddings/tense-suite/tense_010_010_1198819440.txt,100,10,-792,-7.92,-68.0,-280,208,0,0.040910334
./weddings/tense-suite/tense_010_010_1198819440.txt,100,10,-2840,-28.4,53.5,-238,179,0,0.040883711
./weddings/tense-suite/tense_010_010_1198819440.txt,100,10,-2396,-23.96,18.0,-196,160,2,0.040872144
./weddings/tense-suite/tense_010_010_1198819440.txt,100,10,52,0.52,-86.0,-218,254,1,0.041626205
./weddings/tense-suite/tense_010_010_1198819440.txt,100,10,-1660,-16.6,-107.5,-245,172,1,0.041748239
./weddings/tense-suite/tense_010_010_1198819440.txt,100,10,-528,-5.28,56.5,-216,256,0,0.041384614
./weddings/tense-suite/tense_010_010_1198819440.txt,100,10,1192,11.92,-8.0,-212,245,0,0.040707399
./weddings/tense-suite/tense_010_010_1198819440.txt,100,10,880,8.8,-135.0,-172,265,0,0.040710079
./weddings/tense-suite/tense_010_010_1198819440.txt,100,10,-932,-9.32,-3.5,-212,176,0,0.041014733
./weddings/tense-suite/tense_010_010_1366102322.txt,100,10,-2,-0.02,9.0,-209,220,0,0.043710821
./weddings/tense-suite/tense_010_010_1366102322.txt,100,10,1394,13.94,-56.0,-217,300,1,0.042476807
./weddings/tense-suite/tense_010_010_1366102322.txt,100,10,-398,-3.98,-78.5,-208,272,0,0.041265007
./weddings/tense-suite/tense_010_010_1366102322.txt,100,10,-122,-1.22,49.0,-200,214,0,0.041060373
./weddings/tense-suite/tense_010_010_1366102322.txt,100,10,410,4.1,11.5,-184,227,0,0.040714219
./weddings/tense-suite/tense_010_010_1366102322.txt,100,10,744,7.44,25.5,-158,188,0,0.042219729
./weddings/tense-suite/tense_010_010_1366102322.txt,100,10,326,3.26,-45.5,-168,193,0,0.041240289
./weddings/tense-suite/tense_010_010_1366102322.txt,100,10,2422,24.22,47.0,-254,222,1,0.041489426
./weddings/tense-suite/tense_010_010_1366102322.txt,100,10,1572,15.72,-35.0,-166,253,0,0.041377916
./weddings/tense-suite/tense_010_010_1366102322.txt,100,10,-196,-1.96,-23.0,-215,187,1,0.042469395
./weddings/tense-suite/tense_010_010_194303647.txt,100,10,1352,13.52,14.5,-202,245,1,0.0432154
./weddings/tense-suite/tense_010_010_194303647.txt,100,10,-766,-7.66,-31.0,-229,136,3,0.042381676
./weddings/tense-suite/tense_010_010_194303647.txt,100,10,604,6.04,9.5,-234,261,0,0.042181314
./weddings/tense-suite/tense_010_010_194303647.txt,100,10,-284,-2.84,16.5,-203,191,0,0.041941469
./weddings/tense-suite/tense_010_010_194303647.txt,100,10,394,3.94,-87.5,-189,235,0,0.041956479
./weddings/tense-suite/tense_010_010_194303647.txt,100,10,-520,-5.2,-34.5,-205,190,0,0.042096432
./weddings/tense-suite/tense_010_010_194303647.txt,100,10,-464,-4.64,44.5,-285,201,1,0.042245123
./weddings/tense-suite/tense_010_010_194303647.txt,100,10,-866,-8.66,-50.5,-249,226,1,0.041944789
./weddings/tense-suite/tense_010_010_194303647.txt,100,10,1300,13.0,35.0,-166,191,0,0.041991873
./weddings/tense-suite/tense_010_010_194303647.txt,100,10,-1258,-12.58,-8.0,-216,269,0,0.042156191
./weddings/tense-suite/tense_010_010_3467589312.txt,100,10,296,2.96,-71.0,-178,241,0,0.042170426
./weddings/tense-suite/tense_010_010_3467589312.txt,100,10,34,0.34,10.0,-226,216,0,0.040550107
./weddings/tense-suite/tense_010_010_3467589312.txt,100,10,-758,-7.58,14.0,-332,212,2,0.041106735
./weddings/tense-suite/tense_010_010_3467589312.txt,100,10,1594,15.94,47.0,-243,197,0,0.04066461
./weddings/tense-suite/tense_010_010_3467589312.txt,100,10,376,3.76,-39.0,-213,222,0,0.040831648
./weddings/tense-suite/tense_010_010_3467589312.txt,100,10,-1204,-12.04,-20.0,-284,202,1,0.040880805
./weddings/tense-suite/tense_010_010_3467589312.txt,100,10,744,7.44,-30.0,-223,180,0,0.040686908
./weddings/tense-suite/tense_010_010_3467589312.txt,100,10,-264,-2.64,29.0,-271,200,0,0.040793239
./weddings/tense-suite/tense_010_010_3467589312.txt,100,10,50,0.5,47.5,-231,278,0,0.040909845
./weddings/tense-suite/tense_010_010_3467589312.txt,100,10,172,1.72,92.0,-187,198,1,0.040934952
./weddings/tense-suite/tense_010_010_729330578.txt,100,10,162,1.62,-82.0,-242,234,0,0.042635509
./weddings/tense-suite/tense_010_010_729330578.txt,100,10,-1332,-13.32,4.5,-248,212,0,0.041304996
./weddings/tense-suite/tense_010_010_729330578.txt,100,10,1288,12.88,82.5,-185,163,0,0.042455504
./weddings/tense-suite/tense_010_010_729330578.txt,100,10,188,1.88,-32.0,-266,232,1,0.042541205
./weddings/tense-suite/tense_010_010_729330578.txt,100,10,-354,-3.54,-56.0,-264,228,0,0.042411844
./weddings/tense-suite/tense_010_010_729330578.txt,100,10,-146,-1.46,-20.0,-271,195,0,0.041265565
./weddings/tense-suite/tense_010_010_729330578.txt,100,10,492,4.92,34.5,-251,286,0,0.0414973
./weddings/tense-suite/tense_010_010_729330578.txt,100,10,-1554,-15.54,8.5,-283,158,0,0.041256732
./weddings/tense-suite/tense_010_010_729330578.txt,100,10,-1298,-12.98,107.0,-256,266,1,0.041031636
./weddings/tense-suite/tense_010_010_729330578.txt,100,10,-1196,-11.96,78.0,-225,204,0,0.040841695
